arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,263812.9771808051
34.0,4.639,32768,221707.19460585847
34.0,5.649,4096,119802.88288267524
34.0,7.918,512,90534.19062983885
34.0,16.772,64,86812.61759099308
