arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,52162.459623756244
32.0,4.639,32768,90151.48218970113
32.0,5.649,4096,194711.54347136177
32.0,7.918,512,125391.75277904046
32.0,16.772,64,310493.6296013173
