arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,441003.5163317862
32.0,4.639,32768,110315.368951928
32.0,5.649,4096,387328.809930271
32.0,7.918,512,236831.1515341679
32.0,16.772,64,228098.86642857303
