arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,1124717.5741358362
22.0,4.639,32768,1637826.7239122093
22.0,5.649,4096,2016453.6131917343
22.0,7.918,512,4979132.063982035
22.0,16.772,64,12979712.950682152
