arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,234513.10126941736
36.0,4.639,32768,82476.58000911532
36.0,5.649,4096,122868.42268866318
36.0,7.918,512,38444.2872869299
36.0,16.772,64,45382.87748699943
