arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,294522.0887913163
28.0,4.639,32768,646517.4984538315
28.0,5.649,4096,944431.583832307
28.0,7.918,512,2315726.4501684997
28.0,16.772,64,7042248.658328318
