arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,663308.7038257526
30.0,4.639,32768,122272.72067390992
30.0,5.649,4096,506805.7602089779
30.0,7.918,512,1483602.5203749824
30.0,16.772,64,5047131.499356541
