arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,50507.10287672418
40.0,4.639,32768,188804.95110033528
40.0,5.649,4096,84669.88550246185
40.0,7.918,512,38385.17648780581
40.0,16.772,64,31675.036858699943
