arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,158141.79435241022
36.0,4.639,32768,161588.52531971445
36.0,5.649,4096,70143.9493185264
36.0,7.918,512,65346.4801576948
36.0,16.772,64,46122.101361494795
