arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,52503.93190038247
38.0,4.639,32768,61276.31930852244
38.0,5.649,4096,82187.83640539517
38.0,7.918,512,41016.12776701379
38.0,16.772,64,31572.334772708844
