arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,521437.9875603618
22.0,4.639,32768,1478411.3524371355
22.0,5.649,4096,2403538.0095228367
22.0,7.918,512,5076960.292487228
22.0,16.772,64,12629638.453102091
