arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,104714.0928576474
34.0,4.639,32768,116432.99145001815
34.0,5.649,4096,138544.8471831414
34.0,7.918,512,97015.79885255803
34.0,16.772,64,108546.20619809796
