arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,277310.94699632755
26.0,4.639,32768,540808.1049401904
26.0,5.649,4096,1549224.686988624
26.0,7.918,512,3507994.1122101387
26.0,16.772,64,10305481.190670041
