arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,357190.9990971217
28.0,4.639,32768,512500.6444473997
28.0,5.649,4096,500183.30433452094
28.0,7.918,512,1825192.1499595598
28.0,16.772,64,7388103.569231755
