arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,513239.8717549134
24.0,4.639,32768,1252130.2265323682
24.0,5.649,4096,1499129.5533712222
24.0,7.918,512,4112756.3253249032
24.0,16.772,64,11419847.33649404
