arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,222780.98426481558
38.0,4.639,32768,222935.77875926511
38.0,5.649,4096,61198.87722009285
38.0,7.918,512,47866.49954822266
38.0,16.772,64,33310.555444183155
