arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,210457.64076649724
40.0,4.639,32768,188835.92209905403
40.0,5.649,4096,72142.03648359256
40.0,7.918,512,37493.82849216655
40.0,16.772,64,29056.35176686846
