arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,426567.77950403147
28.0,4.639,32768,230733.67171048096
28.0,5.649,4096,725504.0722084198
28.0,7.918,512,2459909.926470683
28.0,16.772,64,6894366.922453142
