arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,269335.5035044582
34.0,4.639,32768,64239.1056133256
34.0,5.649,4096,156049.424244372
34.0,7.918,512,83960.84180735683
34.0,16.772,64,132543.30136600643
