arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
38.00,8.50,262144,0.00,100.00,100
30.00,8.50,262144,0.00,100.00,100
40.00,12.40,4096,0.00,100.00,100
26.00,8.50,262144,0.00,100.00,100
30.00,9.80,32768,0.00,100.00,100
28.00,8.50,262144,0.00,100.00,100
38.00,9.80,32768,0.00,100.00,100
34.00,8.50,262144,0.00,100.00,100
36.00,8.50,262144,0.00,100.00,100
40.00,9.80,32768,0.00,100.00,100
32.00,12.40,4096,0.00,100.00,100
34.00,9.80,32768,0.00,100.00,100
38.00,12.40,4096,0.00,100.00,100
34.00,12.40,4096,0.00,100.00,100
32.00,9.80,32768,0.00,100.00,100
40.00,8.50,262144,0.00,100.00,100
36.00,12.40,4096,0.00,100.00,100
38.00,18.90,512,0.00,100.00,100
22.00,8.50,262144,0.00,100.00,100
24.00,8.50,262144,0.00,100.00,100
30.00,12.40,4096,0.00,100.00,100
28.00,12.40,4096,0.00,100.00,100
40.00,18.90,512,0.00,100.00,100
28.00,9.80,32768,0.00,100.00,100
36.00,18.90,512,0.00,100.00,100
36.00,9.80,32768,0.00,100.00,100
32.00,18.90,512,0.00,100.00,100
24.00,9.80,32768,0.00,100.00,100
32.00,8.50,262144,0.00,100.00,100
28.00,18.90,512,0.00,100.00,100
34.00,18.90,512,0.00,100.00,100
26.00,9.80,32768,0.00,100.00,100
20.00,8.50,262144,0.00,100.00,100
24.00,18.90,512,0.00,100.00,100
40.00,60.00,24,84.00,16.00,100
38.00,56.30,64,99.00,1.00,100
22.00,9.80,32768,0.00,100.00,100
34.00,56.30,64,99.00,1.00,100
28.00,60.00,24,12.00,88.00,100
28.00,60.00,18,78.00,22.00,100
24.00,60.00,18,26.00,74.00,100
26.00,60.00,12,99.00,1.00,100
26.00,12.40,4096,0.00,100.00,100
40.00,60.00,18,99.00,1.00,100
38.00,60.00,18,99.00,1.00,100
26.00,18.90,512,0.00,100.00,100
36.00,60.00,24,77.00,23.00,100
22.00,12.40,4096,0.00,100.00,100
40.00,56.30,64,99.00,1.00,100
26.00,60.00,24,7.00,93.00,100
20.00,12.40,4096,0.00,100.00,100
36.00,60.00,18,99.00,1.00,100
20.00,9.80,32768,0.00,100.00,100
38.00,60.00,24,80.00,20.00,100
24.00,12.40,4096,0.00,100.00,100
30.00,18.90,512,0.00,100.00,100
36.00,60.00,12,99.00,1.00,100
22.00,18.90,512,0.00,100.00,100
38.00,60.00,12,99.00,1.00,100
40.00,60.00,12,99.00,1.00,100
32.00,60.00,12,99.00,1.00,100
36.00,56.30,64,99.00,1.00,100
34.00,60.00,18,99.00,1.00,100
30.00,60.00,18,86.00,14.00,100
34.00,60.00,24,71.00,29.00,100
34.00,60.00,12,99.00,1.00,100
32.00,60.00,24,57.00,43.00,100
24.00,60.00,24,0.00,100.00,100
30.00,60.00,24,47.00,53.00,100
28.00,60.00,12,99.00,1.00,100
20.00,18.90,512,0.00,100.00,100
32.00,60.00,18,90.00,10.00,100
30.00,60.00,12,99.00,1.00,100
32.00,56.30,64,99.00,1.00,100
26.00,60.00,18,69.00,31.00,100
24.00,60.00,12,99.00,1.00,100
28.00,56.30,64,99.00,1.00,100
20.00,60.00,12,99.00,1.00,100
30.00,56.30,64,99.00,1.00,100
20.00,60.00,24,0.00,100.00,100
22.00,60.00,12,99.00,1.00,100
26.00,56.30,64,99.00,1.00,100
22.00,60.00,24,0.00,100.00,100
22.00,60.00,18,5.00,95.00,100
20.00,60.00,18,0.00,100.00,100
20.00,56.30,64,99.00,1.00,100
22.00,56.30,64,99.00,1.00,100
24.00,56.30,64,99.00,1.00,100
