arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
40.00,8.50,262144,0.00,100.00,400
38.00,9.80,32768,0.00,100.00,400
40.00,9.80,32768,0.00,100.00,400
38.00,8.50,262144,0.00,100.00,400
32.00,8.50,262144,0.00,100.00,400
36.00,9.80,32768,0.00,100.00,400
36.00,8.50,262144,0.00,100.00,400
40.00,12.40,4096,0.00,100.00,400
34.00,8.50,262144,0.00,100.00,400
30.00,8.50,262144,0.00,100.00,400
38.00,12.40,4096,0.00,100.00,400
34.00,9.80,32768,0.00,100.00,400
32.00,9.80,32768,0.00,100.00,400
28.00,8.50,262144,0.00,100.00,400
36.00,12.40,4096,0.00,100.00,400
30.00,9.80,32768,0.00,100.00,400
26.00,8.50,262144,0.00,100.00,400
34.00,12.40,4096,0.00,100.00,400
28.00,9.80,32768,0.00,100.00,400
26.00,9.80,32768,0.00,100.00,400
32.00,12.40,4096,0.00,100.00,400
24.00,8.50,262144,0.00,100.00,400
22.00,8.50,262144,0.00,100.00,400
24.00,9.80,32768,0.00,100.00,400
30.00,12.40,4096,0.00,100.00,400
40.00,18.90,512,0.00,100.00,400
28.00,12.40,4096,0.00,100.00,400
38.00,18.90,512,0.00,100.00,400
20.00,8.50,262144,0.00,100.00,400
40.00,56.30,64,81.25,18.75,400
22.00,9.80,32768,0.00,100.00,400
36.00,18.90,512,0.00,100.00,400
26.00,12.40,4096,0.00,100.00,400
38.00,56.30,64,74.75,25.25,400
34.00,18.90,512,0.00,100.00,400
36.00,56.30,64,65.50,34.50,400
20.00,9.80,32768,0.00,100.00,400
32.00,18.90,512,0.00,100.00,400
24.00,12.40,4096,0.00,100.00,400
34.00,56.30,64,61.25,38.75,400
30.00,18.90,512,0.00,100.00,400
22.00,12.40,4096,0.00,100.00,400
32.00,56.30,64,54.75,45.25,400
30.00,56.30,64,47.75,52.25,400
28.00,18.90,512,0.00,100.00,400
28.00,56.30,64,45.00,55.00,400
20.00,12.40,4096,0.00,100.00,400
26.00,18.90,512,0.00,100.00,400
26.00,56.30,64,42.00,58.00,400
24.00,18.90,512,0.00,100.00,400
24.00,56.30,64,44.00,56.00,400
22.00,56.30,64,44.25,55.75,400
22.00,18.90,512,0.00,100.00,400
20.00,56.30,64,41.25,58.75,400
20.00,18.90,512,0.00,100.00,400
