arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
30.00,16.77,64.00,9.75,90.25,400
30.00,16.77,64.00,7.50,92.50,400
30.00,16.77,64.00,10.25,89.75,400
30.00,16.77,64.00,9.75,90.25,400
30.00,16.77,64.00,8.75,91.25,400
30.00,16.77,64.00,10.00,90.00,400
30.00,16.77,64.00,6.75,93.25,400
30.00,16.77,64.00,9.25,90.75,400
30.00,16.77,64.00,11.00,89.00,400
30.00,16.77,64.00,7.75,92.25,400
30.00,16.77,64.00,5.75,94.25,400
30.00,16.77,64.00,6.00,94.00,400
30.00,16.77,64.00,8.25,91.75,400
30.00,16.77,64.00,8.75,91.25,400
30.00,16.77,64.00,4.00,96.00,400
30.00,16.77,64.00,7.75,92.25,400
30.00,16.77,64.00,14.75,85.25,400
30.00,16.77,64.00,20.50,79.50,400
30.00,16.77,64.00,13.75,86.25,400
30.00,16.77,64.00,17.00,83.00,400
30.00,16.77,64.00,29.75,70.25,400
30.00,16.77,64.00,14.25,85.75,400
30.00,16.77,64.00,33.50,66.50,400
30.00,16.77,64.00,11.75,88.25,400
30.00,16.77,64.00,12.50,87.50,400
30.00,16.77,64.00,21.75,78.25,400
30.00,16.77,64.00,21.25,78.75,400
30.00,16.77,64.00,19.25,80.75,400
30.00,16.77,64.00,24.00,76.00,400
30.00,16.77,64.00,16.25,83.75,400
30.00,16.77,64.00,20.00,80.00,400
30.00,16.77,64.00,28.00,72.00,400
30.00,16.77,64.00,8.25,91.75,400
30.00,16.77,64.00,8.50,91.50,400
30.00,16.77,64.00,9.00,91.00,400
30.00,16.77,64.00,8.50,91.50,400
30.00,16.77,64.00,7.25,92.75,400
30.00,16.77,64.00,12.25,87.75,400
30.00,16.77,64.00,9.50,90.50,400
30.00,16.77,64.00,6.75,93.25,400
30.00,16.77,64.00,10.00,90.00,400
30.00,16.77,64.00,11.00,89.00,400
30.00,16.77,64.00,9.50,90.50,400
30.00,16.77,64.00,7.75,92.25,400
30.00,16.77,64.00,8.50,91.50,400
30.00,16.77,64.00,6.75,93.25,400
30.00,16.77,64.00,8.50,91.50,400
30.00,16.77,64.00,7.25,92.75,400
30.00,16.77,64.00,82.75,17.25,400
30.00,16.77,64.00,84.00,16.00,400
30.00,16.77,64.00,86.00,14.00,400
30.00,16.77,64.00,84.00,16.00,400
30.00,16.77,64.00,84.50,15.50,400
30.00,16.77,64.00,84.25,15.75,400
30.00,16.77,64.00,80.75,19.25,400
30.00,16.77,64.00,86.75,13.25,400
30.00,16.77,64.00,83.00,17.00,400
30.00,16.77,64.00,80.50,19.50,400
30.00,16.77,64.00,85.50,14.50,400
30.00,16.77,64.00,78.75,21.25,400
30.00,16.77,64.00,78.50,21.50,400
30.00,16.77,64.00,80.25,19.75,400
30.00,16.77,64.00,90.25,9.75,400
30.00,16.77,64.00,70.75,29.25,400
30.00,16.77,64.00,7.75,92.25,400
30.00,16.77,64.00,5.75,94.25,400
30.00,16.77,64.00,9.00,91.00,400
30.00,16.77,64.00,7.75,92.25,400
30.00,16.77,64.00,9.75,90.25,400
30.00,16.77,64.00,8.00,92.00,400
30.00,16.77,64.00,11.50,88.50,400
30.00,16.77,64.00,7.50,92.50,400
30.00,16.77,64.00,8.00,92.00,400
30.00,16.77,64.00,5.75,94.25,400
30.00,16.77,64.00,9.50,90.50,400
30.00,16.77,64.00,7.75,92.25,400
30.00,16.77,64.00,7.50,92.50,400
30.00,16.77,64.00,10.50,89.50,400
30.00,16.77,64.00,7.50,92.50,400
30.00,16.77,64.00,7.00,93.00,400
30.00,16.77,64.00,71.75,28.25,400
30.00,16.77,64.00,67.00,33.00,400
