frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,753269.753641,303778.000000,21.000000
4,835522.944897,284057.000000,153.078411
8,153672.558175,55455.000000,390.084606
16,1037381.270880,280929.000000,13180.040781
32,783434.943154,285483.000000,19.000000
64,950880.610884,285459.000000,170739.400752
128,1037376.638495,298790.000000,766.983051
256,645658.113993,229678.000000,8900.726712
512,1052288.976415,270092.000000,36803.557002
1024,1309622.016268,300760.000000,272747.380295
2048,951462.292173,155888.000000,162776.640090
4096,1954991.985613,301364.000000,180911.078069
8192,965588.821810,261523.000000,526782.825623
16384,417581.963617,114802.000000,121645.231135
32768,1215413.736916,189966.000000,1085607.707298
65536,6640848.903880,287470.000000,5925455.377148
