frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,211470.846248,96507.000000,21.470911
4,163477.880547,78972.000000,159.163438
8,356960.721136,150137.000000,80.944425
16,624547.712653,185725.000000,30363.756899
32,1146251.202185,246227.000000,45.738387
64,1063180.246647,284683.000000,2392.387928
128,1512681.139259,298149.000000,17636.027841
256,1501809.346262,306563.000000,109121.872510
512,687876.452548,267586.000000,29302.964850
1024,1335662.399838,312734.000000,169876.189732
2048,704169.625272,263643.000000,104703.703039
4096,1017906.692312,162884.000000,284496.902992
8192,2044453.344859,286392.000000,613221.266052
16384,972164.701078,112131.000000,419549.670217
32768,649839.315180,183627.000000,576515.854241
65536,1981975.037785,167243.000000,1100785.971775
