frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,575418.999426,286421.000000,92840.006495
4,367492.745244,127042.000000,58.258047
8,323221.617376,279918.000000,27.037012
16,601522.650055,254293.000000,52.716221
32,679572.385722,276186.000000,503.040754
64,448500.174614,193206.000000,3139.281287
128,620726.040913,288543.000000,167703.562100
256,1035145.086496,261834.000000,2158.739679
512,800205.284695,270307.000000,18515.951258
1024,403445.978045,205825.000000,40877.735211
2048,509425.572205,259939.000000,44098.463363
4096,1239813.688759,254019.000000,142744.731878
8192,263329.623168,54097.000000,9613.285130
16384,573960.027206,138502.000000,414022.729180
32768,454227.674537,128996.000000,346074.718730
65536,1106331.044755,200831.000000,934407.913146
