frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,62401.431506,17528.000000,183.469343
4,474190.305213,287416.000000,45.133136
8,557277.594026,249094.000000,53.357286
16,291752.111907,117832.000000,261.602752
32,552253.396207,265022.000000,174.979999
64,217038.223320,142419.000000,94.694245
128,636977.518731,264895.000000,175400.670552
256,612079.483964,218917.000000,1120.600732
512,448663.632918,153637.000000,5576.598605
1024,956654.997771,289870.000000,8219.974148
2048,944199.407480,281565.000000,54103.503519
4096,681504.621233,219246.000000,175621.038512
8192,868509.821882,291255.000000,123630.823321
16384,377786.528767,96105.000000,296011.368716
32768,840972.758993,129192.000000,751230.316373
65536,1941160.475454,214645.000000,1518228.019478
