frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,182982.147897,101083.000000,2750.949291
4,843402.285091,298576.000000,54.424259
8,530393.240920,295765.000000,79.378838
16,1342955.033727,291585.000000,225.159943
32,414901.351684,218276.000000,1944.492222
64,896358.450248,257499.000000,93878.102420
128,970609.276781,290369.000000,7226.385542
256,724660.112802,232856.000000,20055.697096
512,953840.962808,257658.000000,28563.812736
1024,683192.388672,267387.000000,94419.777367
2048,891700.088825,285201.000000,150113.872780
4096,2389111.200927,280673.000000,724035.475388
8192,655123.482909,121673.000000,268676.274381
16384,884680.825963,271944.000000,645042.330257
32768,3450521.114968,296717.000000,2512417.799327
65536,2411344.094300,139404.000000,2336052.629969
