frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,153355.684277,116725.000000,442.055426
4,257901.923801,151935.000000,189.076704
8,357985.554576,146017.000000,46.097722
16,322419.142583,173210.000000,1387.098771
32,150766.035887,81829.000000,160.900590
64,332469.185159,202390.000000,7723.478103
128,176455.240815,111974.000000,327.045868
256,534357.908357,263533.000000,1623.326831
512,600345.581010,272897.000000,65093.002389
1024,451432.612312,229428.000000,52660.187334
2048,802751.618414,310900.000000,44722.163465
4096,537313.083321,188372.000000,124889.954032
8192,169149.880890,30327.000000,122610.134353
16384,1219460.541377,272975.000000,731053.670999
32768,824897.179998,191391.000000,618909.760604
65536,1327595.399345,265741.000000,1308399.686552
