frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,323637.833723,219211.000000,84.291162
4,223038.628746,89399.000000,201.357890
8,247037.741163,102507.000000,949.332397
16,487110.145602,134051.000000,17430.013970
32,408112.052527,169538.000000,222.968608
64,659161.234311,235347.000000,11017.263680
128,535034.892757,198377.000000,31307.204075
256,1146133.634094,241994.000000,1451.617374
512,897360.544446,281688.000000,176612.072467
1024,895062.419123,284920.000000,42287.280416
2048,1043173.554159,268392.000000,291721.040114
4096,547897.046814,113487.000000,159824.072520
8192,1047742.350822,293819.000000,382719.314803
16384,3270778.505240,259005.000000,813239.702786
32768,1284483.450801,207140.000000,759492.285555
65536,364035.054062,99691.000000,0.000000
