frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,198673.017604,114739.000000,94.688965
4,661473.183589,196522.000000,103.744879
8,569741.605169,287327.000000,1510.231108
16,744884.480284,302802.000000,112.818438
32,443823.041583,221787.000000,3020.136090
64,661209.596413,167596.000000,38870.743008
128,907235.321912,275772.000000,4344.327796
256,551536.726812,181760.000000,34893.008741
512,1108804.039889,284726.000000,2342.820309
1024,988480.719792,262121.000000,157621.479710
2048,1106713.130263,266699.000000,309490.016346
4096,538771.213106,120939.000000,246657.597388
8192,1012774.033160,210087.000000,197916.281925
16384,1531399.522611,237123.000000,775748.298150
32768,2678769.909586,158578.000000,2582239.573920
65536,300826.642357,69751.000000,0.000000
