frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,277598.133229,148219.000000,479.934371
4,434185.403326,252816.000000,239.075302
8,150860.021616,62493.000000,42.343831
16,719900.265728,243376.000000,662.015106
32,449077.561712,328706.000000,3569.148638
64,245236.842891,116886.000000,199.291244
128,689756.333412,290535.000000,132.811897
256,683958.171171,303910.000000,162497.888125
512,466275.485938,288302.000000,1737.492734
1024,927085.401083,291988.000000,196786.026010
2048,515427.439337,223740.000000,2102.282093
4096,697269.788586,263557.000000,111699.464954
8192,757400.685849,204701.000000,325276.599876
16384,486503.799684,159538.000000,255773.489750
32768,1457111.202877,283594.000000,1142341.617902
65536,636380.413680,266644.000000,0.000000
