frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,174216.148474,75140.000000,92.752358
4,266885.097237,173914.000000,74.578817
8,93471.683108,42024.000000,2661.550864
16,381783.922658,290788.000000,47.707442
32,192889.407369,146595.000000,65.261014
64,382136.866938,151707.000000,1497.605088
128,218410.447344,140282.000000,451.696801
256,179368.196144,120643.000000,429.951160
512,226764.754215,135962.000000,4775.977701
1024,184850.864039,123919.000000,6397.126152
2048,406133.179588,144057.000000,6929.335899
4096,278269.766121,162321.000000,4329.315766
8192,176042.622504,70177.000000,12150.376373
16384,177316.911980,63441.000000,48902.106672
32768,384989.122759,211524.000000,380252.746362
65536,938180.743480,228000.000000,821448.698416
