frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,235641.439448,91017.000000,8951.041448
4,595161.608803,286222.000000,460.223859
8,231709.649747,210838.000000,106.929884
16,331393.304345,225570.000000,185.205292
32,242259.266322,109259.000000,1448.665938
64,644052.119129,257495.000000,153.479640
128,259724.069195,140271.000000,11012.069878
256,562629.892630,250934.000000,1548.369142
512,552670.235350,262427.000000,30199.593027
1024,715966.143905,242177.000000,5330.756138
2048,323567.158613,132951.000000,5762.870552
4096,73881.767128,18878.000000,31036.856026
8192,499642.090523,201810.000000,224931.980254
16384,565973.221493,257828.000000,181440.966761
32768,188709.527126,86438.000000,66783.336455
65536,718746.922332,170726.000000,628197.765519
