frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,173483.200152,78073.000000,13.928388
4,251182.877338,146444.000000,31.176915
8,101862.399594,45576.000000,54.230987
16,107528.905588,55878.000000,111.130554
32,169387.795186,138223.000000,183.073756
64,322755.501921,152640.000000,188.467504
128,271759.812445,187306.000000,14230.928079
256,224309.301113,110149.000000,41577.336170
512,149322.055159,133193.000000,6833.123224
1024,106248.166789,45156.000000,14167.620125
2048,121285.704318,51870.000000,16945.237620
4096,523091.423299,230052.000000,56167.870941
8192,282260.101486,175768.000000,73404.569354
16384,232483.624963,123265.000000,123627.627462
32768,453664.767966,245606.000000,323207.023044
65536,425917.571399,162284.000000,393234.585679
