frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,416592.589587,276458.000000,47.833043
4,262041.644414,139274.000000,1061.710883
8,559180.838286,193761.000000,161.830158
16,389507.309460,189464.000000,118.135515
32,671053.754336,311028.000000,352.232878
64,568784.303172,246572.000000,322.522867
128,331327.491402,136644.000000,287.247280
256,373730.679260,185810.000000,4931.570440
512,1065142.259743,297663.000000,25148.096966
1024,276152.788030,111932.000000,29413.134005
2048,487302.423306,183878.000000,122568.950501
4096,308928.012416,141985.000000,146977.456537
8192,402240.175541,164267.000000,199429.131769
16384,694424.536163,277545.000000,304376.659118
32768,1564185.846469,278847.000000,1270402.243557
65536,757892.177961,78178.000000,744567.992200
