frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,273210.492363,246382.000000,0.000000
4,220181.522129,115835.000000,0.000000
8,72587.152382,31350.000000,0.000000
16,367997.397972,358131.000000,0.000000
32,680051.387983,279119.000000,0.000000
64,308445.234024,144473.000000,0.000000
128,386643.924871,301927.000000,0.000000
256,183850.430530,116283.000000,0.000000
512,265337.193727,146056.000000,0.000000
1024,485193.847459,268238.000000,0.000000
2048,381694.142978,306291.000000,0.000000
4096,271502.235729,152214.000000,0.000000
8192,290889.979692,100205.000000,0.000000
16384,625370.528858,310163.000000,0.000000
32768,150864.194652,54001.000000,0.000000
65536,527081.599327,278915.000000,0.000000
