frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
1024,262318.568028,674780.055123,616955.952646,613763.957121,612219.975847,268529.454775,140730.000000,76884.000000,86589.000000,102352.000000,121115.000000,140730.000000
128,212157.982416,959410.957112,910826.567660,729327.676568,203653.611650,212157.982416,124329.000000,74414.000000,79753.000000,89436.000000,104140.000000,124329.000000
16384,271641.762216,351683.483772,327305.371051,317394.124074,315725.798019,279802.489349,80598.000000,52335.000000,56919.000000,65151.000000,66228.000000,70584.000000
16,210827.605311,446269.760221,385821.741918,337938.982953,239024.406561,210827.605311,148401.000000,54561.000000,52438.000000,101764.000000,148401.000000,148401.000000
2048,305397.462992,1370744.319551,1340535.453320,1291701.921681,1241884.273964,866241.659069,237285.000000,96895.000000,96895.000000,103803.000000,129175.000000,151109.000000
256,243853.114678,735427.087519,682346.298024,652355.519594,602043.949501,504804.515643,215183.000000,52657.000000,73891.000000,128660.000000,128660.000000,128660.000000
2,409599.086719,1624005.863906,1413125.782499,409599.086719,409599.086719,409599.086719,324178.000000,147261.000000,200240.000000,324178.000000,324178.000000,324178.000000
32768,544796.883763,995393.281443,980015.363710,936241.596672,931385.084817,931970.517548,143174.000000,54733.000000,61012.000000,71239.000000,71239.000000,71239.000000
32,145606.115703,709379.170097,491235.038821,147624.595170,145606.270267,145606.115703,97188.000000,70070.000000,70070.000000,97188.000000,97188.000000,97188.000000
4096,123030.729381,245687.747232,224675.105982,227873.604360,232403.347697,178669.697646,60023.000000,25488.000000,32326.000000,38172.000000,41449.000000,41449.000000
4,177161.777509,359374.382274,289902.397872,237077.828862,176223.345939,177161.777509,147559.000000,44710.000000,65889.000000,65561.000000,146794.000000,147559.000000
512,143257.658253,277307.132382,244202.640111,189030.728317,194957.174674,168860.001454,85797.000000,28944.000000,34191.000000,52816.000000,52816.000000,52816.000000
64,270439.029454,1011722.653357,907652.813361,786475.771779,710619.014234,270439.029454,246883.000000,69621.000000,147022.000000,167652.000000,239809.000000,246883.000000
65536,470791.523522,2267960.391006,2079406.337030,470788.855358,470794.496155,470791.523522,247019.000000,224737.000000,224737.000000,247019.000000,247019.000000,247019.000000
8192,631011.100716,4798241.446564,4532281.885754,4503581.137061,4492791.367534,4460951.461428,334136.000000,267292.000000,291366.000000,291366.000000,291366.000000,291366.000000
8,242797.068127,315329.609363,285549.287162,242810.430635,242797.068127,242797.068127,158356.000000,84392.000000,111653.000000,158356.000000,158356.000000,158356.000000
