frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
1024,347161.818475,661620.315347,673393.306047,600507.655424,519987.990437,428359.767939,197172.000000,42860.000000,51391.000000,69267.000000,123282.000000,137508.000000
128,395334.383952,1353476.260815,1179061.977371,906291.044219,894236.819993,395334.383952,287519.000000,141302.000000,200654.000000,200654.000000,197389.000000,287519.000000
16384,155219.711931,168191.970614,178451.329614,154828.431352,154911.578218,155030.058908,65342.000000,57953.000000,65342.000000,65342.000000,65342.000000,65342.000000
16,112539.717669,164330.779527,122105.761486,112683.699318,112539.228547,112539.717669,89785.000000,44213.000000,68295.000000,89785.000000,89785.000000,89785.000000
2048,194599.885866,458744.045089,445319.147161,413484.027132,389404.721656,194599.885866,88011.000000,39142.000000,62142.000000,62142.000000,67396.000000,88011.000000
256,421649.284151,952585.961245,952014.193702,544295.580383,421649.284151,421649.284151,321264.000000,139916.000000,172180.000000,258720.000000,321264.000000,321264.000000
2,497197.648296,1358497.878291,493629.767487,497197.648296,497197.648296,497197.648296,310164.000000,196243.000000,310164.000000,310164.000000,310164.000000,310164.000000
32768,289176.970997,508454.527367,508454.502560,508552.347641,504721.119162,499574.396594,190341.000000,98032.000000,98032.000000,98032.000000,99119.000000,100520.000000
32,360842.255852,535713.512021,516926.113527,441291.795962,360842.255852,360842.255852,220187.000000,135441.000000,167515.000000,177103.000000,220187.000000,220187.000000
4096,391111.307716,2151398.546163,2135383.730330,1879806.196357,1810998.292777,2158904.026946,274110.000000,117369.000000,117369.000000,109343.000000,138374.000000,182811.000000
4,370331.190403,565704.772486,392548.681618,370331.190403,370331.190403,370331.190403,259091.000000,137183.000000,205577.000000,259091.000000,259091.000000,259091.000000
512,358383.230265,6307031.301523,6244040.962589,6096336.616960,5892636.031387,358383.230265,283664.000000,256389.000000,256389.000000,256389.000000,274639.000000,283664.000000
64,130306.662804,163181.349369,130290.286104,130306.662804,130306.662804,130306.662804,88263.000000,44638.000000,88263.000000,88263.000000,88263.000000,88263.000000
65536,514396.845928,438293.512910,432572.518493,431873.214162,436439.187284,456624.144588,72867.000000,67728.000000,72867.000000,72867.000000,72867.000000,72867.000000
8192,233276.356082,599917.051305,587809.131270,566980.819945,558370.515388,464968.159285,146794.000000,48697.000000,52082.000000,53912.000000,53912.000000,80027.000000
8,89860.697137,92596.083168,89860.713674,89829.375312,89860.697137,89860.697137,50315.000000,50315.000000,50315.000000,50315.000000,50315.000000,50315.000000
