frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
1024,337729.984948,609102.040728,513718.676049,410519.655174,337729.984948,337729.984948,197172.000000,62016.000000,124881.000000,173534.000000,197172.000000,197172.000000
128,441872.072814,952855.683933,640178.437672,441872.072814,441872.072814,441872.072814,287519.000000,192991.000000,222318.000000,287519.000000,287519.000000,287519.000000
16384,170176.841706,169895.379934,169970.439071,170384.618229,170176.841706,170176.841706,64609.000000,64609.000000,64609.000000,64609.000000,64609.000000,64609.000000
16,116236.143574,116250.505491,116236.143574,116236.143574,116236.143574,116236.143574,57932.000000,57932.000000,57932.000000,57932.000000,57932.000000,57932.000000
2048,238357.044307,416824.441185,275577.890182,238357.044307,238357.044307,238357.044307,76728.000000,61649.000000,76728.000000,76728.000000,76728.000000,76728.000000
256,480739.313656,480739.313656,480739.313656,480739.313656,480739.313656,480739.313656,321264.000000,321264.000000,321264.000000,321264.000000,321264.000000,321264.000000
2,515331.876905,515331.876905,515331.876905,515331.876905,515331.876905,515331.876905,310164.000000,310164.000000,310164.000000,310164.000000,310164.000000,310164.000000
32768,289227.030139,504742.369521,507214.507313,487296.822128,460693.504153,399429.395558,190341.000000,99119.000000,99119.000000,104913.000000,115531.000000,126780.000000
32,380884.321814,380884.321814,380884.321814,380884.321814,380884.321814,380884.321814,220187.000000,220187.000000,220187.000000,220187.000000,220187.000000,220187.000000
4096,428870.739947,1833814.538802,1954595.316935,2107189.676093,1667199.920021,428870.739947,274110.000000,126613.000000,138374.000000,185968.000000,203075.000000,274110.000000
4,387423.589133,387423.589133,387423.589133,387423.589133,387423.589133,387423.589133,259091.000000,259091.000000,259091.000000,259091.000000,259091.000000,259091.000000
512,361948.268208,4384327.456658,4299712.649527,361948.268208,361948.268208,361948.268208,283664.000000,256389.000000,256389.000000,283664.000000,283664.000000,283664.000000
64,154240.703525,154240.703525,154240.703525,154240.703525,154240.703525,154240.703525,60725.000000,60725.000000,60725.000000,60725.000000,60725.000000,60725.000000
65536,514707.130865,437485.837979,448404.419480,463581.912412,470977.389877,471275.477879,72867.000000,72867.000000,72867.000000,72867.000000,72867.000000,72867.000000
8192,246267.336988,521850.658000,477346.202600,467111.342366,402726.190318,246267.336988,146794.000000,61238.000000,72456.000000,80027.000000,93252.000000,146794.000000
8,95086.554349,106181.770851,95086.554349,95086.554349,95086.554349,95086.554349,53122.000000,44970.000000,53122.000000,53122.000000,53122.000000,53122.000000
