frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
1024,194773.138125,314711.257147,284927.980872,217425.125229,207852.939590,194773.138125,124576.000000,30019.000000,46891.000000,57379.000000,124576.000000,124576.000000
128,205200.182268,931689.643672,822191.278408,205209.564312,205200.182268,205200.182268,102627.000000,69471.000000,87624.000000,102627.000000,102627.000000,102627.000000
16384,334766.777635,1248501.775044,1177602.253337,1941867.126001,1069635.563988,887665.560906,183299.000000,123820.000000,123820.000000,102350.000000,123820.000000,127956.000000
16,269127.770200,712364.570635,676664.415164,375937.453375,269127.770200,269127.770200,202848.000000,109459.000000,128535.000000,191474.000000,202848.000000,202848.000000
2048,377532.793468,4376230.595012,4393172.157095,3609281.072856,3608438.244012,1093301.133577,291199.000000,217197.000000,217197.000000,193526.000000,196035.000000,275983.000000
256,100584.893443,165770.203707,160258.086975,148396.888050,103116.438966,100584.893443,64450.000000,25065.000000,38692.000000,41209.000000,64450.000000,64450.000000
2,220924.345471,1126973.052983,610921.775150,604699.884772,220924.345471,220924.345471,184576.000000,130041.000000,149640.000000,153531.000000,184576.000000,184576.000000
32768,430452.380848,1274589.055070,1283379.514007,1237812.117847,1126034.679603,1049713.766323,199098.000000,62495.000000,90074.000000,104294.000000,107068.000000,117442.000000
32,91550.744956,126835.351543,98532.680350,91550.744956,91550.744956,91550.744956,46685.000000,46685.000000,46685.000000,46685.000000,46685.000000,46685.000000
4096,238894.783214,346610.387869,357660.122356,335047.102286,326605.507562,260159.524786,173255.000000,42265.000000,42265.000000,42265.000000,42265.000000,67795.000000
4,130111.796975,130657.951576,130111.796975,130111.796975,130111.796975,130111.796975,63218.000000,62939.000000,63218.000000,63218.000000,63218.000000,63218.000000
512,147461.978496,217063.740710,169515.315910,158683.044715,147481.120276,147461.978496,106906.000000,36293.000000,67137.000000,100560.000000,106906.000000,106906.000000
64,217335.248368,454400.598733,381477.160066,217335.248368,217335.248368,217335.248368,137127.000000,94854.000000,125864.000000,137127.000000,137127.000000,137127.000000
65536,754101.209298,947174.139563,1002753.311224,986269.086348,929499.502355,838310.411420,239411.000000,130204.000000,130204.000000,130204.000000,130204.000000,130204.000000
8192,387069.939068,2126232.279145,1992052.439694,1959930.237743,2003336.236628,1632919.592247,321012.000000,156831.000000,161540.000000,168072.000000,161540.000000,250016.000000
8,54753.332109,62491.351426,54775.646441,54775.646441,54753.332109,54753.332109,19537.000000,19537.000000,19537.000000,19537.000000,19537.000000,19537.000000
