arrival_rate,bp_parameter,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,RMLF/FCFS_ratio,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
20.0,"{'L': 8.5, 'H': 262144}",0.2359137179137337,1.7716660473678956,0.6334808326628247,0.3346454914339167,1.089429985448536,1.7716660473678956,0.2329535603004574,1.749435840558909,0.62553215071989,0.3304464842376547,1.075760223070681,1.749435840558909,0.2327991504363107,1.748276252570103,0.6251175258723992,0.3302274526131838,1.0750471711229688,1.748276252570103,1.0,1.0127070717848587,1.0133787751011365,1.0006632750328224,60,80,100,100,0.2334678831022201,1.7532983045704476,0.626913221899639,0.3311760552362114,1.078135323117407,1.7532983045704476,0.989632502793212,1.0022078340468346,1.0028725734808568,80.0,0.3071748491447459,280469.46157459426,283407.69000914635,279851.595693561,279666.1001518035,159966.7671174235,1201319.2472036732,159966.7671174235,447381.6339759602,846889.3120142679,260143.09666028043
20.0,"{'L': 12.4, 'H': 4096}",0.7282392650683464,2.520163899424891,1.1286863006187735,1.0870074771011164,1.519267128891846,2.520163899424891,0.7230774878411379,2.5023009177801656,1.1206861452815724,1.079302742256066,1.5084985273564366,2.5023009177801656,0.6966663997593794,2.410902013709905,1.079752025504992,1.039880190355417,1.4533991940938762,2.410902013709905,1.0,1.0071386225045116,1.0453199197203595,1.0379106672732898,60,80,100,100,0.6130842018031752,2.121655267444388,0.9502093239041378,0.9151210919533104,1.2790283629584875,2.121655267444388,0.8418719385388213,0.8478817445051913,0.880025507208224,80.0,0.715481468946136,643268.703624464,764093.2951642751,758677.3837191933,730965.9758217204,303191.9056290916,1049233.8601003117,303191.9056290916,676975.7856947322,702932.8788077849,502935.4486999301
20.0,"{'L': 18.9, 'H': 512}",0.6810979102268868,1.656000242840887,0.8450262755758876,1.0300053842623471,0.9877499042970016,1.656000242840887,0.668087193868537,1.6243663923688103,0.8288841071419716,1.0103296405829305,0.9688813486241258,1.6243663923688103,0.6633233882618688,1.6127838238084964,0.8229737367694807,1.0031254701534351,0.961972725852829,1.6127838238084964,1.0,1.019474578285226,1.026796163499667,1.0071817241649674,60,80,100,100,0.68272970541745,1.6599677388370782,0.8470508153545002,1.0324731026432972,0.990116385707544,1.6599677388370782,1.0023958305642424,1.02191706663935,1.0292561931314264,80.0,1.042779533342926,743124.1439530813,741347.9997565247,727186.352212416,722001.1391840043,447673.84724819474,1088460.247234597,447673.84724819474,877307.6307612968,719751.5771118532,750542.2137035332
20.0,"{'L': 56.3, 'H': 64}",0.6620687068670021,0.903461183766131,0.654757150771964,1.003964870336745,0.5987984689202264,1.0039082803443669,0.6602732597855782,0.9010111106411696,0.6529815317112806,1.001242243851605,0.5971746027682199,1.0011858073241706,0.6596993960152013,0.9002280142103496,0.6524140054057386,1.000372033464312,0.5966555799787324,1.000315645987597,0.8999439505133079,1.0027192485153906,1.0035915007139802,1.000869886760308,60,80,100,100,0.6739380293668187,0.9196581011630144,0.6664953944028241,1.0219635805928196,0.6095335060338868,1.0219059760760232,1.0179276295295447,1.0206956277249182,1.0215835173377803,80.0,1.676632326978271,743340.8992662787,730249.2610499513,728268.9168789232,727635.9559944795,727406.3530977716,1102981.085612079,808279.6186172209,1115297.878288128,727365.35174285,1219524.2622559832
20.0,"{'L': 9.8, 'H': 32768}",0.3382167414178443,2.0829568619476624,0.6146761193626508,0.5409580157161957,1.283065145086593,2.0829568619476624,0.3812935747061939,2.3482517882508267,0.6929640852661554,0.6098569062953998,1.4464821986637977,2.3482517882508267,0.3219068491711765,1.9825100247201328,0.585034472318872,0.5148712912408919,1.2211916429823195,1.9825100247201328,1.0,0.8870244972747243,1.0506664964994108,1.1844841937595374,60,80,100,100,0.286971341134233,1.767354630915195,0.5215425753237988,0.4589939771065389,1.0886596680712464,1.767354630915195,0.8484835491324749,0.7526256936151076,0.8914732379044032,80.0,0.4216138344867025,289266.7527080592,340922.05205842544,384343.4461008318,324481.7010862177,163672.16157306655,1007998.7484630127,163672.16157306655,554636.8913956229,630219.0598046047,265709.07437082386
22.0,"{'L': 9.8, 'H': 32768}",0.2135419041569803,1.700476572168257,0.4374157907507557,0.2838690362246985,1.1061215335267585,1.700476572168257,0.2357577205539779,1.8773855281121663,0.482922310582679,0.3134013306680625,1.2211968064508554,1.8773855281121663,0.2103528451109435,1.675081461937057,0.4308833736596935,0.2796297038021656,1.0896025889363028,1.675081461937057,1.0,0.9057684459079628,1.0151605225227869,1.1207726733129535,60,80,100,100,0.2087070038792401,1.6619753014995122,0.4275120590380605,0.2774418270663701,1.0810773281246586,1.6619753014995122,0.9773585409532268,0.8852605267340784,0.9921758071261864,80.0,0.2566345809394112,332933.5421891758,340646.27077844186,376085.3806702996,335559.0206875834,200324.0011381562,1595219.7865952516,200324.0011381562,778769.9437959839,1200012.0735563454,307964.5956193666
22.0,"{'L': 56.3, 'H': 64}",0.6472436446318334,0.8905805242721188,0.642033059794589,1.0040032091913291,0.5902309261216232,1.003948404617054,0.6455856802629213,0.8882992337733452,0.6403884427394329,1.0014313777629045,0.5887190042154665,1.0013767135747604,0.6449377508310372,0.8874077096341365,0.6397457294132631,1.000426310761727,0.5881281479099404,1.000371701436226,0.8870779814743782,1.002568155427854,1.0035753742090998,1.0010046387128824,60,80,100,100,0.6593452124555823,0.9072317818107222,0.654037204883743,1.0227751400276712,0.6012665224436202,1.022719310767749,1.0186970825038113,1.0213132549455826,1.0223393057794807,80.0,1.7010345692805058,727471.9595148453,714119.9989763625,712290.7256829897,711575.8490378942,711311.4535490061,1103324.8528574891,801858.9891801425,1112279.170179861,711272.6258629669,1209899.3247758262
22.0,"{'L': 8.5, 'H': 262144}",0.1630138823095488,1.5780055518556466,0.4155573772565279,0.2261082454928926,1.0254683411062535,1.5780055518556466,0.3456118835748318,3.3455891200281256,0.881038877500758,0.4793806239655551,2.174134128301354,3.3455891200281256,0.1626616279991283,1.5745956627736035,0.4146594054071875,0.2256196514972888,1.0232524215892362,1.5745956627736035,1.0,0.4716674687901845,1.002165564889234,2.1247290330617123,60,80,100,100,0.1615095694855451,1.5634435160684252,0.411722560964445,0.2240216898665315,1.016005188923873,1.5634435160684252,0.9907718729062156,0.467314861442185,0.992917453687422,80.0,0.2204926631367008,220764.42934794183,222820.64659382895,472410.461474815,222339.1567225287,141203.96872609496,1366881.4179317092,141203.96872609496,536197.0663711245,985460.0662974628,217286.7144327973
22.0,"{'L': 12.4, 'H': 4096}",0.5600641242632847,2.3393086717343965,1.0586772707515877,0.8921853068550464,1.410882332870535,2.3393086717343965,0.6726676056040984,2.8096374947322027,1.2715292302657435,1.0715632873410326,1.694546748355907,2.8096374947322027,0.6580677397509728,2.748655919021918,1.2439314151850898,1.0483056187421953,1.6577675798606015,2.748655919021918,1.0,0.8326015993594806,0.8510736667857708,1.0221859619780944,60,80,100,100,0.5216423503019396,2.17882635351874,0.9860494107751298,0.8309792043632838,1.3140923409193217,2.17882635351874,0.9313975448581258,0.7754830854883692,0.7926879237376695,80.0,0.6323598262371286,547143.0976508107,587443.1392603185,705551.2981385548,690237.7105367397,251118.26684452884,1048885.500447022,251118.26684452884,554884.0572002407,658431.7571100289,416365.7915151051
22.0,"{'L': 18.9, 'H': 512}",0.6740152972492943,1.618893012615206,0.8424372602210174,1.0347986643514453,0.9605637185113364,1.6188930126152057,0.6619484815101966,1.589910163465841,0.8273552061009942,1.0162727868813752,0.9433668604515232,1.5899101634658408,0.655284908733017,1.5739051685465062,0.819026549442013,1.006042371877777,0.93387036048848,1.5739051685465062,1.0000000000000002,1.0182292369816577,1.028583579854589,1.0101689703034111,60,80,100,100,0.6754047654499663,1.622230326130936,0.8441739267164448,1.0369318797904452,0.9625439001882772,1.622230326130936,1.0020614787325193,1.0203282948985246,1.0307039830290778,80.0,1.0772826876650692,739082.5338661441,737562.0653545029,724357.5793805156,717065.758971937,455596.5462862949,1094280.8989121576,455596.5462862948,875509.7859287468,712759.004010472,767842.935497879
