frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
1024,13597762.700268,12980740.926914,12966327.224708,13305364.685462,13167975.769170,13389019.654668,478495.000000,416275.000000,414045.000000,255193.000000,434977.000000,462044.000000
128,14201624.455003,13389460.566209,13493293.310847,13618151.639849,13358977.086879,13377076.513297,539553.000000,473157.000000,479550.000000,491284.000000,254438.000000,255195.000000
16384,12472926.946229,12675171.793128,13010473.710016,13106092.441059,13006030.523684,12780327.607275,452102.000000,216945.000000,215622.000000,215538.000000,215538.000000,215574.000000
16,14770456.658161,14194627.816367,13866490.001652,14164279.485454,14251575.987042,14359869.916391,542511.000000,501065.000000,262152.000000,501065.000000,510850.000000,522775.000000
2048,15256605.454529,14205388.042745,14747074.812206,14735943.869583,14620148.377477,14500722.891389,508962.000000,454697.000000,276192.000000,276192.000000,276192.000000,276192.000000
256,14197799.773193,13224337.521996,13263897.613557,13316430.440518,13398010.130144,13540718.073663,529744.000000,445182.000000,450149.000000,450149.000000,467563.000000,477375.000000
2,14709262.939676,14056715.410617,14137694.330916,14112716.149976,14170645.228165,14316414.861639,538834.000000,497482.000000,497482.000000,497482.000000,497482.000000,515429.000000
32768,12321170.751253,11361982.332365,11531223.143784,11758623.558765,12013295.042355,12039071.160030,202498.000000,334648.000000,202740.000000,202498.000000,202498.000000,202498.000000
32,13907145.916125,13571470.025001,13584421.363985,13633308.573043,13714174.255295,13888411.863739,518926.000000,488990.000000,488990.000000,497783.000000,499435.000000,518926.000000
4096,16377498.875495,16417431.643567,16538017.689161,16457663.139897,16219891.576234,15884073.229964,569720.000000,306956.000000,306956.000000,306956.000000,308530.000000,503987.000000
4,14158836.502894,13615645.201480,13486684.134912,13400976.743535,13498141.822561,13419160.470816,539687.000000,494459.000000,478500.000000,475551.000000,488528.000000,478500.000000
512,15367713.628934,14563612.841023,14431129.182392,14582111.111331,14607410.200980,14728344.133256,556446.000000,277485.000000,463190.000000,476502.000000,277485.000000,277485.000000
64,14538173.537197,13796696.420129,13877770.675062,13842696.499069,13897303.742495,13997949.118901,545153.000000,486220.000000,491476.000000,491476.000000,497682.000000,507416.000000
65536,16513667.496862,16912824.326193,17604107.172390,17804682.126659,18112934.669265,18057400.018614,495045.000000,378429.000000,244064.000000,244064.000000,244064.000000,244064.000000
8192,10750434.550321,11223581.877255,11346294.840765,11372235.983178,11245973.448667,11230863.009184,400062.000000,210344.000000,209834.000000,209882.000000,210546.000000,210825.000000
8,14275231.156480,13801769.694937,13831975.649639,13802859.761201,13832471.453168,13779662.208032,541266.000000,501562.000000,501562.000000,501562.000000,504220.000000,501562.000000
