frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
1024,16031873.123531,15412936.316328,15425061.373673,16031873.123531,16031873.123531,16031873.123531,565745.000000,295795.000000,502258.000000,565745.000000,565745.000000,565745.000000
128,15493708.510763,14849424.628995,15262136.734426,15262136.734426,15493708.510763,15493708.510763,557717.000000,515431.000000,545464.000000,545464.000000,557717.000000,557717.000000
16384,6668190.121771,6303043.938032,6440354.471400,6414034.396232,6377914.587043,6668190.121771,125940.000000,215624.000000,125940.000000,125940.000000,125940.000000,125940.000000
16,14379508.913731,13791203.858445,13880211.590190,14379508.913731,14379508.913731,14379508.913731,545656.000000,510962.000000,510962.000000,545656.000000,545656.000000,545656.000000
2048,14692971.614819,13785232.396753,14077236.400521,14044319.341655,14253244.114305,14692971.614819,516339.000000,260666.000000,472686.000000,472686.000000,261632.000000,516339.000000
256,13699988.347696,12764388.628725,13242868.377540,13405430.748088,13699988.347696,13699988.347696,529616.000000,449700.000000,493935.000000,281110.000000,529616.000000,529616.000000
2,14297318.207084,13472154.506296,13942002.149585,13355436.181082,13397482.072638,14297318.207084,545218.000000,497621.000000,523595.000000,484694.000000,484694.000000,545218.000000
32768,18457750.959063,17770150.872805,17857352.082025,17852483.627311,18457750.959063,18457750.959063,583185.000000,558229.000000,558229.000000,558229.000000,583185.000000,583185.000000
32,15045261.984890,15045261.984890,15045261.984890,15045261.984890,15045261.984890,15045261.984890,551653.000000,551653.000000,551653.000000,551653.000000,551653.000000,551653.000000
4096,11295621.931536,11894386.940050,11414795.318902,11438671.543549,11408259.320992,11295621.931536,441468.000000,193584.000000,212439.000000,209232.000000,233027.000000,441468.000000
4,14407203.096684,14407203.096684,14407203.096684,14407203.096684,14407203.096684,14407203.096684,536527.000000,536527.000000,536527.000000,536527.000000,536527.000000,536527.000000
512,14042347.408535,13775895.362402,13775895.362402,14042347.408535,14042347.408535,14042347.408535,543000.000000,503974.000000,503974.000000,543000.000000,543000.000000,543000.000000
64,14413487.231932,14021865.140540,14213389.766870,14285179.226102,14413487.231932,14413487.231932,527809.000000,485258.000000,512214.000000,512214.000000,527809.000000,527809.000000
65536,23168681.584116,24124965.647093,23593696.299671,23201774.945628,23168681.584116,23168681.584116,651707.000000,464732.000000,473320.000000,657142.000000,651707.000000,651707.000000
8192,14244568.142265,13321487.425397,13441082.472065,13719660.734069,13454685.351473,14244568.142265,506391.000000,440384.000000,449511.000000,455771.000000,440384.000000,506391.000000
8,13864668.258802,13252166.392223,13894287.416471,13608923.706840,13864668.258802,13864668.258802,525168.000000,475150.000000,525168.000000,512730.000000,525168.000000,525168.000000
