frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
1024,15907491.999156,14880637.568278,15210371.117850,15043802.198092,15235658.367458,15378728.774795,552753.000000,468002.000000,293594.000000,485115.000000,516105.000000,521349.000000
128,14473418.776405,13695412.647268,13755135.590882,13881404.650580,13836245.932242,13918650.045639,541475.000000,470455.000000,480345.000000,495529.000000,495529.000000,499719.000000
16384,17370157.739999,18182581.257243,18527095.802697,18666233.108725,18679339.992197,18714574.625846,540840.000000,319978.000000,319978.000000,319978.000000,319978.000000,319978.000000
16,14680579.013588,13747641.275375,13938325.136436,13788712.999528,14297042.943103,14257119.757362,546414.000000,258368.000000,491316.000000,258672.000000,520960.000000,520960.000000
2048,14297721.029231,13201428.088553,13200799.093693,13848093.455025,13193370.164869,13273192.977575,528846.000000,420424.000000,407822.000000,243854.000000,420424.000000,437950.000000
256,14726721.477702,13782465.729874,13923605.368591,14008260.601084,14120540.975309,13976867.819926,541420.000000,461424.000000,480122.000000,486248.000000,492215.000000,266290.000000
2,14165325.110190,13219352.019154,13270635.016598,13519390.589971,13404412.490709,13402720.059042,537854.000000,249855.000000,253338.000000,489894.000000,484235.000000,484235.000000
32768,11449207.918755,11801551.564181,12136373.515303,12260005.947728,12252582.487844,12198673.712366,390103.000000,236956.000000,236956.000000,236956.000000,236956.000000,236956.000000
32,14827187.181633,14204706.975655,14270053.658903,14305615.144972,14266140.848078,14403467.347925,548869.000000,497196.000000,502813.000000,509670.000000,502813.000000,518282.000000
4096,14309312.548361,13861617.465998,14035730.023268,14078537.795589,14124970.961050,13964218.577938,523556.000000,263265.000000,263265.000000,263265.000000,263265.000000,263265.000000
4,13941435.193468,13046392.692363,13330932.037661,13284333.696483,12970555.586224,13053918.193896,526685.000000,254197.000000,489720.000000,477790.000000,462805.000000,470886.000000
512,14628098.756140,13487555.299514,13592285.888604,13726286.422232,13824435.852473,13946340.437951,543961.000000,442764.000000,442764.000000,464118.000000,265769.000000,490793.000000
64,15053189.949296,14402914.020355,14471984.424312,14562997.807656,14676617.789298,14857252.480483,533829.000000,491275.000000,497083.000000,513970.000000,513970.000000,524764.000000
65536,12056043.545138,12633964.769364,12817318.117484,12990623.732415,13112501.518779,13103429.134574,351171.000000,215708.000000,212382.000000,210445.000000,210336.000000,210336.000000
8192,11834827.147139,11244935.740951,11307382.681241,11572563.023962,11600534.719231,11577869.641928,251940.000000,197808.000000,197420.000000,197420.000000,197420.000000,197420.000000
8,14459576.801898,13885085.138099,13934364.092165,13823870.687518,13839395.764967,13866718.067919,550323.000000,500008.000000,504683.000000,500008.000000,500008.000000,500008.000000
