frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
1024,15843420.916385,15283048.327248,15718777.325418,15641521.987156,15843420.916385,15843420.916385,552753.000000,531866.000000,547880.000000,540042.000000,552753.000000,552753.000000
128,14512175.497881,13956074.764928,13972745.021396,14512175.497881,14512175.497881,14512175.497881,541475.000000,503034.000000,503034.000000,541475.000000,541475.000000,541475.000000
16384,17375604.450871,18532347.935560,18199767.267885,18129216.769867,17375604.450871,17375604.450871,540840.000000,319978.000000,319978.000000,319978.000000,540840.000000,540840.000000
16,14680757.791391,14680757.791391,14680757.791391,14680757.791391,14680757.791391,14680757.791391,546414.000000,546414.000000,546414.000000,546414.000000,546414.000000,546414.000000
2048,14313862.779891,13427429.535647,13767104.740451,14038389.419784,13894152.802497,14313862.779891,532883.000000,441987.000000,243854.000000,244395.000000,281012.000000,532883.000000
256,14726720.908936,14516025.876124,14293608.335324,14726720.908936,14726720.908936,14726720.908936,541420.000000,523647.000000,506517.000000,541420.000000,541420.000000,541420.000000
2,14241178.076840,13122172.146314,12843122.209333,13332471.606231,13413187.892018,14241178.076840,537854.000000,474642.000000,446650.000000,489894.000000,489894.000000,537854.000000
32768,11376335.768707,12316234.346046,12143569.792024,11804328.540819,11277411.323524,11376335.768707,390103.000000,236956.000000,236956.000000,236956.000000,237056.000000,390103.000000
32,14826694.663857,14225512.467881,14524823.919905,14524844.185967,14826694.663857,14826694.663857,548869.000000,517365.000000,529885.000000,529885.000000,548869.000000,548869.000000
4096,14447372.448888,13645793.871920,13690014.693731,14267326.519685,14086132.237626,14447372.448888,529288.000000,264909.000000,265289.000000,523556.000000,480559.000000,529288.000000
4,13992772.379721,13129255.070738,13289295.121036,13016327.048137,13070148.204126,13992772.379721,543997.000000,477790.000000,496149.000000,477790.000000,477790.000000,543997.000000
512,14629424.251871,13961407.178312,14099646.767892,14350866.890877,14629424.251871,14629424.251871,543961.000000,490793.000000,515819.000000,534276.000000,543961.000000,543961.000000
64,15070335.427669,14880484.103524,15070335.427669,15070335.427669,15070335.427669,15070335.427669,538526.000000,524764.000000,538526.000000,538526.000000,538526.000000,538526.000000
65536,12048741.695079,13064171.854060,13051027.788640,12978783.999761,12438421.171528,12048741.695079,349612.000000,210336.000000,210336.000000,210336.000000,225482.000000,349612.000000
8192,11914478.291403,11417349.690192,11005765.355786,10943722.204966,10845279.250776,11914478.291403,262781.000000,197420.000000,201965.000000,337517.000000,320266.000000,262781.000000
8,14459575.814849,13866054.731553,13850463.807159,14459575.814849,14459575.814849,14459575.814849,550323.000000,510126.000000,510126.000000,550323.000000,550323.000000,550323.000000
