frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
1024,14571134.469566,13624396.427223,13823553.269905,14080349.293719,14183924.430180,14415187.223139,525715.000000,455339.000000,461412.000000,493204.000000,504928.000000,515467.000000
128,14568828.979392,14119917.423359,14183779.810094,14313022.618760,14497815.294585,14123393.030927,543720.000000,508671.000000,508671.000000,516578.000000,536363.000000,285744.000000
16384,19959052.310922,20530415.532668,20273214.911321,19956662.162673,19356927.572946,19227160.356650,590322.000000,334074.000000,334074.000000,334667.000000,346997.000000,587955.000000
16,14581265.750526,13965055.156647,13976059.782305,14014222.283327,14247309.892455,14581265.750526,532086.000000,499797.000000,499797.000000,499797.000000,522672.000000,532086.000000
2048,14291580.738651,12891949.341799,13016701.111656,13272002.816619,13162948.536789,13482327.711394,535840.000000,429768.000000,442311.000000,482429.000000,482429.000000,492242.000000
256,14883106.249922,14240964.890636,14293215.983500,14525691.519174,14692557.669990,14842026.006765,556144.000000,505126.000000,519981.000000,523537.000000,540973.000000,546386.000000
2,13852274.719771,13152481.244124,13278974.909260,13051752.174794,13299014.414474,13223147.469439,536578.000000,483271.000000,487135.000000,477837.000000,504947.000000,487135.000000
32768,22741749.807629,26291714.602751,26251245.023520,26090626.385803,25779117.960702,25086827.765138,659735.000000,378330.000000,378330.000000,378330.000000,378330.000000,386760.000000
32,15124859.613523,14335831.644247,14528065.515279,14650745.794176,15021174.335122,15124859.613523,549157.000000,489522.000000,502714.000000,513657.000000,545661.000000,549157.000000
4096,16269444.717894,17956505.676657,17580281.614571,17280200.138222,15884699.073202,16099297.630983,518612.000000,295790.000000,295790.000000,302485.000000,501307.000000,501307.000000
4,14652097.799106,14229495.714737,14155815.638320,14421707.012598,14522980.938570,14652097.799106,553008.000000,516730.000000,513601.000000,533443.000000,533443.000000,553008.000000
512,14895957.926029,14241791.741429,14291300.976362,14555523.801539,14708404.928266,14895957.926029,550765.000000,487521.000000,497633.000000,508735.000000,534030.000000,550765.000000
64,14148754.406987,13374119.027954,13460074.838244,13440686.426588,13599946.647739,14075828.184461,542481.000000,485029.000000,497234.000000,496994.000000,507967.000000,542481.000000
65536,18738612.750211,20569772.124073,20770830.918166,20605386.354395,20277792.738022,19692874.485023,576152.000000,417085.000000,417085.000000,417085.000000,417085.000000,417085.000000
8192,14205024.795551,13970412.015177,13564007.465753,13608464.677670,13693787.919447,13762670.155680,502237.000000,288011.000000,424499.000000,424499.000000,475311.000000,478111.000000
8,14007286.278457,13293113.175751,13508969.809063,13527657.419280,13565057.376836,13826993.111431,531943.000000,468013.000000,487851.000000,496067.000000,503520.000000,516186.000000
