frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,485142.084270,200887.000000,138.657852
4,792630.448880,227460.000000,39.458839
8,859439.687917,261048.000000,18246.379778
16,808774.648330,232487.000000,1326.498021
32,767469.389317,162431.000000,1270.823355
64,1782890.414134,307106.000000,388054.837477
128,955905.516827,266968.000000,5025.351928
256,1000275.259291,287747.000000,87890.131369
512,834744.752329,267257.000000,127096.867157
1024,1197102.189834,245473.000000,153070.424632
2048,1071978.114076,245860.000000,105252.800951
4096,874869.598100,275287.000000,268861.409157
8192,1287741.297733,255437.000000,440187.603632
16384,997321.687308,300971.000000,207671.487636
32768,1985324.022025,217766.000000,1693401.344581
65536,1283524.283657,255659.000000,986414.951059
