frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,430343.896196,250287.000000,0.000000
4,658284.639228,244351.000000,0.000000
8,497510.566194,190903.000000,0.000000
16,82615.771569,25135.000000,0.000000
32,841806.183502,276837.000000,0.000000
64,445720.259251,203184.000000,0.000000
128,202210.984608,80348.000000,0.000000
256,594700.211922,230971.000000,0.000000
512,663905.605324,284968.000000,0.000000
1024,693112.422421,271471.000000,0.000000
2048,274436.977782,138168.000000,0.000000
4096,421597.293297,123337.000000,0.000000
8192,779026.241007,275576.000000,0.000000
16384,626562.137770,142782.000000,0.000000
32768,2592582.412889,248119.000000,0.000000
65536,1276032.181831,203521.000000,0.000000
