frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,554949.887611,181762.000000,72.787362
4,456683.552097,138337.000000,29.832868
8,614633.339506,231721.000000,72.780492
16,377169.150629,151286.000000,236.294308
32,990656.489138,288558.000000,586.406855
64,964752.462475,293743.000000,653.609210
128,1047703.964863,290774.000000,10796.345910
256,2111677.115359,286950.000000,54933.892607
512,1703823.501962,293904.000000,33521.754533
1024,1597034.395398,257536.000000,43470.171969
2048,2201545.324870,311920.000000,83997.531553
4096,395764.503603,94768.000000,93770.566277
8192,747174.586773,98250.000000,141474.931073
16384,2679364.736431,251309.000000,990620.496680
32768,2438771.052825,258636.000000,888447.705112
65536,1509195.203801,279588.000000,0.000000
