frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,156982.490928,60726.000000,25.475478
4,215399.680471,99899.000000,344.306549
8,282788.720472,161972.000000,444.597571
16,349891.720529,131541.000000,149.829904
32,385323.952581,216490.000000,10711.336004
64,436213.778599,186427.000000,396.307961
128,460061.770532,178272.000000,220.934379
256,621253.596457,228829.000000,1143.488085
512,742081.344323,306877.000000,104375.093969
1024,727242.721533,266781.000000,149101.858084
2048,859568.074576,270642.000000,222077.478748
4096,1080185.795127,304028.000000,23977.439959
8192,453408.701063,137752.000000,333674.135680
16384,771299.019575,229982.000000,326190.511499
32768,766460.242534,147949.000000,483909.416939
65536,2120984.990578,234014.000000,1773677.962838
