frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,182994.922318,138434.000000,756.172599
4,418764.334599,235351.000000,23.323808
8,187836.762392,103316.000000,28.035692
16,163012.687230,72165.000000,167.684227
32,477310.536856,259780.000000,88.605869
64,247708.317797,209651.000000,1070.192039
128,655333.843404,257311.000000,92924.682265
256,273219.727463,153205.000000,2496.401009
512,181128.638106,107115.000000,16197.394142
1024,341456.040518,122434.000000,2893.523803
2048,460703.824234,264582.000000,1285.970062
4096,438810.752224,239206.000000,217044.788030
8192,285636.659410,141474.000000,173938.224016
16384,492980.227658,227300.000000,259407.737265
32768,381488.988492,106645.000000,58011.561994
65536,409328.016752,311529.000000,81109.362783
