frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,223802.064684,197437.000000,127.275292
4,124230.423009,47997.000000,858.182382
8,424787.808454,263159.000000,44.485953
16,387858.778422,292424.000000,128.868150
32,479513.955230,331717.000000,388.179082
64,503894.625285,216101.000000,171.087697
128,357266.393154,166364.000000,1052.142101
256,405431.178274,242030.000000,2507.247295
512,485855.990654,256523.000000,9172.993078
1024,197947.933601,103604.000000,5027.719463
2048,385619.707279,198113.000000,22804.881035
4096,839904.794696,340800.000000,10845.395336
8192,648536.772745,248986.000000,189673.794302
16384,268354.020257,105199.000000,64713.979270
32768,276246.671649,119449.000000,132761.608491
65536,152423.967958,102860.000000,0.000000
