frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,129684.256334,94245.000000,0.000000
4,150964.511035,120009.000000,0.000000
8,231198.448706,141484.000000,0.000000
16,327079.822933,264807.000000,0.000000
32,307270.138408,200795.000000,0.000000
64,505404.082677,297712.000000,0.000000
128,774008.232622,265713.000000,0.000000
256,76030.148001,22176.000000,0.000000
512,225366.062725,79613.000000,0.000000
1024,554293.480327,258207.000000,0.000000
2048,103325.041055,47319.000000,0.000000
4096,282533.617871,111451.000000,0.000000
8192,435351.179815,238331.000000,0.000000
16384,227878.678695,121213.000000,0.000000
32768,300203.634074,131909.000000,0.000000
65536,485186.695330,152738.000000,0.000000
