frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,266306.806667,126362.000000,262.729899
4,572230.063983,226085.000000,23.790755
8,807034.365648,250531.000000,39.102430
16,1094791.009887,304623.000000,82743.218405
32,1552480.364876,294652.000000,2193.082306
64,2074223.507444,300204.000000,648.481303
128,1001203.705584,292372.000000,953.145319
256,1752058.372810,281886.000000,85305.857026
512,1298054.027183,290784.000000,16383.114417
1024,1823626.649127,296971.000000,260617.214974
2048,831191.206700,244957.000000,14920.744586
4096,963537.605942,267702.000000,329120.515509
8192,3385800.543401,261232.000000,1981218.675277
16384,3672072.434695,262159.000000,2838990.849062
32768,1292497.700784,184994.000000,1085729.635524
65536,2753636.319363,297240.000000,807828.502273
