frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,402451.260555,187353.000000,78.370913
4,683123.516176,249796.000000,10.630146
8,793315.521384,265271.000000,90.912045
16,313502.758385,202969.000000,768.152980
32,311086.036673,116859.000000,1219.063985
64,393676.304503,274286.000000,3115.553402
128,453858.525894,229262.000000,1534.240529
256,582755.292714,242044.000000,6158.135676
512,638462.819545,263007.000000,6464.185409
1024,657797.530282,319541.000000,11674.934604
2048,351591.577978,165253.000000,46326.220901
4096,463598.601894,143801.000000,119205.567085
8192,720995.902453,268235.000000,57984.398462
16384,675806.639277,256656.000000,217536.117767
32768,1822344.239366,322495.000000,894892.094150
65536,1979086.165975,232819.000000,1968696.317910
