frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,327858.558775,131789.000000,11.661904
4,191327.645731,90916.000000,86.948260
8,269357.641562,249244.000000,56.284989
16,137273.150365,40647.000000,208.324266
32,205146.484705,78149.000000,64.652920
64,388071.061967,203750.000000,219.815832
128,356659.753439,271748.000000,261.248923
256,518393.160061,249543.000000,25991.820098
512,331098.261276,139467.000000,37754.349326
1024,352691.040592,199740.000000,4552.530176
2048,814998.568876,263902.000000,113279.978487
4096,248216.699827,96949.000000,112502.775072
8192,398836.395897,122176.000000,272568.187724
16384,267244.053142,116653.000000,28014.982277
32768,492087.789157,279163.000000,358328.901137
65536,570586.298757,315058.000000,395491.118139
