frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,336826.347991,139354.000000,49.010203
4,221724.592154,99712.000000,256.082018
8,323964.056191,185164.000000,55.946403
16,655657.285263,261840.000000,67.919069
32,302217.496553,151135.000000,4057.692941
64,733242.967038,301658.000000,1387.134817
128,362601.676950,246166.000000,4125.588685
256,392440.582853,181758.000000,350.506776
512,716053.223786,282277.000000,10043.743177
1024,627548.842072,269880.000000,25928.873250
2048,570521.518844,218280.000000,40726.069808
4096,755685.784332,243358.000000,102571.138611
8192,1365776.055360,255378.000000,347225.916350
16384,1031429.091990,283571.000000,607157.063285
32768,1182361.774739,196667.000000,645323.136413
65536,2667084.614578,300518.000000,2571260.834883
