frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,246019.806664,199401.000000,83.528438
4,107576.748659,86259.000000,34.785054
8,665806.180091,320299.000000,107.168092
16,323590.878626,179306.000000,73.695319
32,128032.761503,51406.000000,72.869747
64,223500.649180,133382.000000,940.210083
128,427635.461062,308006.000000,1268.725739
256,280503.988815,135547.000000,1345.498049
512,298276.366526,237115.000000,1921.195201
1024,249318.952725,158116.000000,6103.761955
2048,498268.935723,240835.000000,200346.345744
4096,117189.722101,61584.000000,5861.525655
8192,291073.400428,256628.000000,25334.211513
16384,330117.992247,146637.000000,121053.173197
32768,369952.983521,167141.000000,25462.769940
65536,187722.685342,80878.000000,156798.757393
