frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,461962.910617,237957.000000,0.000000
4,568870.157836,178852.000000,0.000000
8,366366.025210,203826.000000,0.000000
16,706833.607391,236073.000000,0.000000
32,720126.885927,273815.000000,0.000000
64,343250.460590,196166.000000,0.000000
128,1291872.400615,265344.000000,0.000000
256,1005930.059560,292265.000000,0.000000
512,1179054.150741,291117.000000,0.000000
1024,1382761.852864,288277.000000,0.000000
2048,1338208.302449,298656.000000,0.000000
4096,761655.886401,236174.000000,0.000000
8192,509155.223854,76777.000000,0.000000
16384,1963259.573193,204091.000000,0.000000
32768,4382954.244654,299618.000000,0.000000
65536,5957950.503066,245993.000000,0.000000
