frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,338943.081269,204329.000000,81.939002
4,443454.234640,288975.000000,19.723083
8,478956.996498,244878.000000,278.082722
16,174349.356296,87343.000000,82.048766
32,126713.805822,52296.000000,476.123933
64,356236.393531,244842.000000,3190.017712
128,308809.744181,203084.000000,543.432609
256,259831.122795,173470.000000,322.107125
512,310785.669407,149061.000000,7271.938737
1024,187679.246599,99606.000000,988.520106
2048,240844.184484,139099.000000,22262.599332
4096,224399.145823,126005.000000,39877.361360
8192,151943.514847,55633.000000,66530.325431
16384,925550.046415,263073.000000,392328.265667
32768,185838.869177,151809.000000,18255.946648
65536,858403.054687,241341.000000,458354.920038
