frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,251698.485067,5103.000000,6107.479677
4,470417.075416,8820.000000,6555.344766
8,527109.943794,8181.000000,6072.828665
16,656669.625791,11948.000000,7238.340210
32,605596.015016,10785.000000,20921.001601
64,978100.756208,15923.000000,37575.297750
128,925388.901119,16498.000000,106912.798640
256,948747.069116,14561.000000,102763.359930
512,900157.190281,14236.000000,128136.592002
1024,669925.458179,15536.000000,179947.477068
2048,1307426.009624,22313.000000,329920.832401
4096,1396550.446275,27086.000000,173863.869941
8192,313054.102457,6541.000000,60084.911450
16384,1299006.179898,22335.000000,668618.619527
32768,167597.450894,7370.000000,125732.128149
65536,1390083.062350,27361.000000,871843.886737
