frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,490585.269140,9190.000000,9995.810372
4,680099.778702,14140.000000,5481.561912
8,366745.333105,9707.000000,12700.622032
16,445897.456698,7138.000000,6736.442533
32,1175966.812573,18947.000000,7596.612140
64,789282.889495,17171.000000,20665.899255
128,1257911.897186,22572.000000,7725.662108
256,1102742.211897,17858.000000,74726.039565
512,976178.480154,15996.000000,122874.210195
1024,1223494.541409,21698.000000,283009.418838
2048,1997621.068911,32436.000000,233959.167140
4096,1581299.157245,24872.000000,344696.198743
8192,2011586.928656,31672.000000,553548.536213
16384,1530976.917247,25060.000000,696713.519064
32768,2236414.463163,47556.000000,1845597.580808
65536,1134541.156514,23165.000000,706673.645473
