frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,779084.644435,12842.000000,14512.886722
4,601856.423921,8686.000000,19760.869920
8,513270.555482,8166.000000,568.322092
16,797614.484155,12703.000000,41460.020610
32,928643.998222,15693.000000,8141.108647
64,907897.701757,15155.000000,51254.949956
128,859164.140333,14327.000000,59935.174464
256,1403319.520159,22826.000000,159986.385352
512,931156.965971,17849.000000,131399.518279
1024,1301548.892787,22623.000000,38968.667683
2048,1419800.075524,23637.000000,210077.204642
4096,1197932.977360,21991.000000,427813.105084
8192,1417254.617143,25203.000000,715499.278429
16384,1041612.930354,16921.000000,458107.018141
32768,2359887.235743,32594.000000,1114457.430247
65536,1477286.087906,21525.000000,657408.923250
