frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,660327.440570,10326.000000,6550.143739
4,819732.987448,13198.000000,23134.860730
8,716765.258228,11756.000000,29409.330934
16,935235.205865,17788.000000,31094.339662
32,945640.038620,15811.000000,56282.422025
64,1108291.330300,19647.000000,31790.235734
128,1081928.190859,18299.000000,77645.984281
256,1320138.156421,22812.000000,120853.395248
512,1090169.820554,19362.000000,141147.208924
1024,1261000.234084,22219.000000,316620.395976
2048,962896.824916,20380.000000,257419.680370
4096,1055976.631023,18485.000000,209548.506136
8192,1047306.016064,22261.000000,502481.486752
16384,1092802.582421,23890.000000,57856.070278
32768,961399.306716,18123.000000,434332.556447
65536,865253.543153,16959.000000,498266.167863
